x,y,z
-0.280274,0.822358,0.045532
-0.279936,0.821365,-0.168675
-0.286018,0.839212,0.077569
-0.284850,0.835786,-0.139852
-0.285611,0.838017,0.108707
-0.286251,0.839896,-0.108951
-0.280389,0.822697,0.137662
-0.286661,0.841098,-0.077743
-0.281836,0.826940,0.169820
-0.284140,0.833701,-0.046160
-0.289182,0.848495,0.206955
-0.281906,0.827147,-0.015253
-0.280444,0.822856,0.232937
-0.223503,0.648366,-0.183762
-0.284792,0.826158,0.015253
-0.288966,0.838269,-0.204705
-0.284445,0.825152,0.045742
-0.282161,0.818527,-0.168294
-0.287647,0.834441,0.077220
-0.287122,0.832919,-0.139540
-0.289181,0.838892,0.108951
-0.291122,0.844522,-0.109682
-0.282616,0.819846,0.137349
-0.285699,0.828790,-0.076697
-0.285360,0.827807,0.170202
-0.288350,0.836481,-0.046370
-0.292777,0.849323,0.207405
-0.288702,0.837501,-0.015463
-0.280166,0.812740,0.230349
-0.222244,0.644713,-0.182726
-0.278926,0.809143,0.014939
-0.288331,0.836426,-0.204256
-0.289652,0.840257,0.046579
-0.281521,0.816671,-0.167912
-0.289595,0.840092,0.077743
-0.281972,0.817978,-0.137037
-0.289828,0.840769,0.109195
-0.290475,0.842645,-0.109439
-0.281972,0.817978,0.137037
-0.285699,0.828790,-0.076697
-0.282801,0.820383,0.168675
-0.286397,0.830816,-0.046056
-0.293412,0.851165,0.207855
-0.288702,0.837501,-0.015463
-0.282685,0.820046,0.232420
-0.223503,0.648366,-0.183762
-0.284792,0.826158,0.015253
-0.288966,0.838269,-0.204705
-0.284445,0.825152,0.045742
-0.282161,0.818527,-0.168294
-0.287647,0.834441,0.077220
-0.287122,0.832919,-0.139540
-0.289181,0.838892,0.108951
-0.291122,0.844522,-0.109682
-0.282616,0.819846,0.137349
-0.285699,0.828790,-0.076697
-0.285360,0.827807,0.170202
-0.288350,0.836481,-0.046370
-0.292777,0.849323,0.207405
-0.288702,0.837501,-0.015463
-0.280166,0.812740,0.230349
-0.222244,0.644713,-0.182726
-0.278926,0.809143,0.014939
-0.288331,0.836426,-0.204256
-0.289652,0.840257,0.046579
-0.281521,0.816671,-0.167912
-0.289595,0.840092,0.077743
-0.281972,0.817978,-0.137037
-0.289828,0.840769,0.109195
-0.290475,0.842645,-0.109439
-0.281972,0.817978,0.137037
-0.285699,0.828790,-0.076697
-0.282801,0.820383,0.168675
-0.286397,0.830816,-0.046056
-0.293412,0.851165,0.207855
-0.288702,0.837501,-0.015463
-0.282685,0.820046,0.232420
-0.227037,0.651230,-0.184797
-0.285699,0.819494,0.015149
-0.284834,0.817013,-0.199757
-0.286666,0.822268,0.045637
-0.286309,0.821245,-0.169057
-0.293182,0.840957,0.077917
-0.288077,0.826316,-0.138601
-0.286880,0.822882,0.107001
-0.292761,0.839752,-0.109195
-0.289378,0.830046,0.139227
-0.292526,0.839076,-0.077743
-0.286955,0.823099,0.169438
-0.285351,0.818496,-0.045428
-0.294457,0.844615,0.206505
-0.292282,0.838377,-0.015498
-0.283001,0.811757,0.230349
-0.227037,0.651230,-0.184797
-0.287015,0.823271,0.015218
-0.289325,0.829894,-0.202906
-0.286008,0.820382,0.045532
-0.282431,0.810122,-0.166767
-0.295149,0.846601,0.078440
-0.290678,0.833777,-0.139852
-0.286880,0.822882,0.107001
-0.290801,0.834129,-0.108464
-0.286126,0.820720,0.137662
-0.295149,0.846601,-0.078440
-0.288248,0.826806,0.170202
-0.289296,0.829811,-0.046056
-0.292532,0.839095,0.205155
-0.292940,0.840265,-0.015533
-0.288725,0.828175,0.235008
-0.227037,0.651230,-0.184797
-0.285699,0.819494,0.015149
-0.284834,0.817013,-0.199757
-0.286666,0.822268,0.045637
-0.286309,0.821245,-0.169057
-0.293182,0.840957,0.077917
-0.288077,0.826316,-0.138601
-0.286880,0.822882,0.107001
-0.292761,0.839752,-0.109195
-0.289378,0.830046,0.139227
-0.292526,0.839076,-0.077743
-0.286955,0.823099,0.169438
-0.285351,0.818496,-0.045428
-0.294457,0.844615,0.206505
-0.292282,0.838377,-0.015498
-0.283001,0.811757,0.230349
-0.227037,0.651230,-0.184797
-0.287015,0.823271,0.015218
-0.289325,0.829894,-0.202906
-0.286008,0.820382,0.045532
-0.282431,0.810122,-0.166767
-0.295149,0.846601,0.078440
-0.290678,0.833777,-0.139852
-0.286880,0.822882,0.107001
-0.290801,0.834129,-0.108464
-0.286126,0.820720,0.137662
-0.295149,0.846601,-0.078440
-0.288248,0.826806,0.170202
-0.289296,0.829811,-0.046056
-0.292532,0.839095,0.205155
-0.292940,0.840265,-0.015533
-0.288725,0.828175,0.235008
-0.222886,0.632214,-0.179620
-0.291217,0.826036,0.015288
-0.294164,0.834393,-0.204256
-0.288206,0.817495,0.045428
-0.280035,0.794319,-0.163714
-0.294128,0.834292,0.077394
-0.290303,0.823442,-0.138288
-0.293051,0.831236,0.108220
-0.295031,0.836853,-0.108951
-0.287676,0.815990,0.137037
-0.290816,0.824897,-0.076523
-0.293091,0.831350,0.171346
-0.295511,0.838215,-0.046579
-0.295459,0.838069,0.205155
-0.294542,0.835465,-0.015463
-0.286476,0.812586,0.230867
-0.220959,0.626748,-0.178068
-0.287228,0.814720,0.015079
-0.297403,0.843582,-0.206505
-0.290198,0.823146,0.045742
-0.280688,0.796170,-0.164096
-0.294128,0.834292,0.077394
-0.292273,0.829031,-0.139227
-0.296351,0.840597,0.109439
-0.294371,0.834981,-0.108707
-0.290303,0.823442,0.138288
-0.290153,0.823018,-0.076348
-0.292438,0.829498,0.170965
-0.295511,0.838215,-0.046579
-0.297403,0.843582,0.206505
-0.293877,0.833579,-0.015428
-0.286476,0.812586,0.230867
-0.222886,0.632214,-0.179620
-0.291217,0.826036,0.015288
-0.294164,0.834393,-0.204256
-0.288206,0.817495,0.045428
-0.280035,0.794319,-0.163714
-0.294128,0.834292,0.077394
-0.290303,0.823442,-0.138288
-0.293051,0.831236,0.108220
-0.295031,0.836853,-0.108951
-0.287676,0.815990,0.137037
-0.290816,0.824897,-0.076523
-0.293091,0.831350,0.171346
-0.295511,0.838215,-0.046579
-0.295459,0.838069,0.205155
-0.294542,0.835465,-0.015463
-0.286476,0.812586,0.230867
-0.220959,0.626748,-0.178068
-0.287228,0.814720,0.015079
-0.297403,0.843582,-0.206505
-0.290198,0.823146,0.045742
-0.280688,0.796170,-0.164096
-0.294128,0.834292,0.077394
-0.292273,0.829031,-0.139227
-0.296351,0.840597,0.109439
-0.294371,0.834981,-0.108707
-0.290303,0.823442,0.138288
-0.290153,0.823018,-0.076348
-0.292438,0.829498,0.170965
-0.295511,0.838215,-0.046579
-0.297403,0.843582,0.206505
-0.293877,0.833579,-0.015428
-0.286476,0.812586,0.230867
-0.227037,0.636891,-0.181173
-0.292084,0.819363,0.015184
-0.299692,0.840703,-0.206055
-0.301788,0.846584,0.047102
-0.280169,0.785939,-0.162188
-0.300383,0.842644,0.078266
-0.292512,0.820563,-0.137975
-0.292618,0.820859,0.107001
-0.300616,0.843297,-0.109926
-0.291186,0.816842,0.137349
-0.295700,0.829507,-0.077046
-0.289399,0.811829,0.167530
-0.297094,0.833415,-0.046370
-0.297074,0.833361,0.204256
-0.299470,0.840083,-0.015568
-0.286067,0.802483,0.228278
-0.224443,0.629612,-0.179103
-0.285370,0.800527,0.014835
-0.288568,0.809498,-0.198407
-0.293070,0.822128,0.045742
-0.263689,0.739707,-0.152647
-0.295700,0.829507,0.077046
-0.292512,0.820563,-0.137975
-0.289285,0.811510,0.105783
-0.293284,0.822729,-0.107245
-0.287869,0.807538,0.135785
-0.294362,0.825753,-0.076697
-0.287421,0.806281,0.166385
-0.294411,0.825890,-0.045951
-0.293803,0.824183,0.202006
-0.294770,0.826898,-0.015323
-0.288013,0.807942,0.229831
-0.227037,0.636891,-0.181173
-0.292084,0.819363,0.015184
-0.299692,0.840703,-0.206055
-0.301788,0.846584,0.047102
-0.280169,0.785939,-0.162188
-0.300383,0.842644,0.078266
-0.292512,0.820563,-0.137975
-0.292618,0.820859,0.107001
-0.300616,0.843297,-0.109926
-0.291186,0.816842,0.137349
-0.295700,0.829507,-0.077046
-0.289399,0.811829,0.167530
-0.297094,0.833415,-0.046370
-0.297074,0.833361,0.204256
-0.299470,0.840083,-0.015568
-0.286067,0.802483,0.228278
-0.224443,0.629612,-0.179103
-0.285370,0.800527,0.014835
-0.288568,0.809498,-0.198407
-0.293070,0.822128,0.045742
-0.263689,0.739707,-0.152647
-0.295700,0.829507,0.077046
-0.292512,0.820563,-0.137975
-0.289285,0.811510,0.105783
-0.293284,0.822729,-0.107245
-0.287869,0.807538,0.135785
-0.294362,0.825753,-0.076697
-0.287421,0.806281,0.166385
-0.294411,0.825890,-0.045951
-0.293803,0.824183,0.202006
-0.294770,0.826898,-0.015323
-0.288013,0.807942,0.229831
-0.229148,0.636135,-0.181173
-0.288701,0.801458,0.014869
-0.293232,0.814037,-0.199757
-0.291056,0.807998,0.045009
-0.258156,0.716664,-0.148068
-0.299125,0.830396,0.077220
-0.293223,0.814013,-0.137037
-0.291302,0.808679,0.105539
-0.291302,0.808679,-0.105539
-0.292554,0.812155,0.136724
-0.293723,0.815400,-0.075825
-0.288762,0.801629,0.165622
-0.291733,0.809877,-0.045114
-0.293892,0.815871,0.200206
-0.295478,0.820271,-0.015218
-0.288727,0.801530,0.228278
-0.228493,0.634317,-0.180656
-0.285990,0.793933,0.014730
-0.293232,0.814037,-0.199757
-0.288349,0.800481,0.044590
-0.255495,0.709276,-0.146541
-0.296424,0.822898,0.076523
-0.293223,0.814013,-0.137037
-0.292647,0.812414,0.106026
-0.293993,0.816149,-0.106514
-0.287198,0.797287,0.134221
-0.292372,0.811651,-0.075477
-0.291424,0.809018,0.167149
-0.297148,0.824909,-0.045951
-0.292571,0.812204,0.199307
-0.290056,0.805221,-0.014939
-0.287417,0.797895,0.227243
-0.229148,0.636135,-0.181173
-0.288701,0.801458,0.014869
-0.293232,0.814037,-0.199757
-0.291056,0.807998,0.045009
-0.258156,0.716664,-0.148068
-0.299125,0.830396,0.077220
-0.293223,0.814013,-0.137037
-0.291302,0.808679,0.105539
-0.291302,0.808679,-0.105539
-0.292554,0.812155,0.136724
-0.293723,0.815400,-0.075825
-0.288762,0.801629,0.165622
-0.291733,0.809877,-0.045114
-0.293892,0.815871,0.200206
-0.295478,0.820271,-0.015218
-0.288727,0.801530,0.228278
-0.228493,0.634317,-0.180656
-0.285990,0.793933,0.014730
-0.293232,0.814037,-0.199757
-0.288349,0.800481,0.044590
-0.255495,0.709276,-0.146541
-0.296424,0.822898,0.076523
-0.293223,0.814013,-0.137037
-0.292647,0.812414,0.106026
-0.293993,0.816149,-0.106514
-0.287198,0.797287,0.134221
-0.292372,0.811651,-0.075477
-0.291424,0.809018,0.167149
-0.297148,0.824909,-0.045951
-0.292571,0.812204,0.199307
-0.290056,0.805221,-0.014939
-0.287417,0.797895,0.227243
-0.228723,0.628070,-0.179103
-0.292865,0.804203,0.014939
-0.296072,0.813009,-0.199757
-0.295242,0.810730,0.045218
-0.256626,0.704690,-0.145778
-0.297931,0.818114,0.076174
-0.293359,0.805560,-0.135785
-0.294123,0.807657,0.105539
-0.294802,0.809522,-0.105783
-0.291331,0.799992,0.134847
-0.291113,0.799393,-0.074431
-0.291559,0.800617,0.165622
-0.297976,0.818237,-0.045637
-0.295405,0.811177,0.199307
-0.295602,0.811719,-0.015079
-0.285573,0.784180,0.223620
-0.226740,0.622624,-0.177550
-0.283970,0.779777,0.014485
-0.292071,0.802022,-0.197057
-0.295925,0.812607,0.045323
-0.250579,0.688087,-0.142344
-0.291113,0.799393,0.074431
-0.292007,0.801848,-0.135159
-0.295481,0.811387,0.106026
-0.296160,0.813253,-0.106270
-0.292007,0.801848,0.135159
-0.292477,0.803137,-0.074780
-0.288200,0.791393,0.163714
-0.295242,0.810730,-0.045218
-0.297405,0.816671,0.200656
-0.291496,0.800445,-0.014869
-0.286895,0.787810,0.224655
-0.228723,0.628070,-0.179103
-0.292865,0.804203,0.014939
-0.296072,0.813009,-0.199757
-0.295242,0.810730,0.045218
-0.256626,0.704690,-0.145778
-0.297931,0.818114,0.076174
-0.293359,0.805560,-0.135785
-0.294123,0.807657,0.105539
-0.294802,0.809522,-0.105783
-0.291331,0.799992,0.134847
-0.291113,0.799393,-0.074431
-0.291559,0.800617,0.165622
-0.297976,0.818237,-0.045637
-0.295405,0.811177,0.199307
-0.295602,0.811719,-0.015079
-0.285573,0.784180,0.223620
-0.226740,0.622624,-0.177550
-0.283970,0.779777,0.014485
-0.292071,0.802022,-0.197057
-0.295925,0.812607,0.045323
-0.250579,0.688087,-0.142344
-0.291113,0.799393,0.074431
-0.292007,0.801848,-0.135159
-0.295481,0.811387,0.106026
-0.296160,0.813253,-0.106270
-0.292007,0.801848,0.135159
-0.292477,0.803137,-0.074780
-0.288200,0.791393,0.163714
-0.295242,0.810730,-0.045218
-0.297405,0.816671,0.200656
-0.291496,0.800445,-0.014869
-0.286895,0.787810,0.224655
-0.232249,0.630894,-0.180138
-0.288762,0.784410,0.014590
-0.292176,0.793683,-0.195258
-0.294620,0.800323,0.044695
-0.255014,0.692736,-0.143488
-0.293902,0.798372,0.074431
-0.294804,0.800824,-0.135159
-0.294883,0.801037,0.104808
-0.294883,0.801037,-0.104808
-0.296169,0.804531,0.135785
-0.298032,0.809590,-0.075477
-0.292317,0.794067,0.164477
-0.295310,0.802198,-0.044800
-0.296888,0.806484,0.198407
-0.294289,0.799423,-0.014869
-0.292313,0.794056,0.226725
-0.230914,0.627268,-0.179103
-0.290835,0.790040,0.014695
-0.290829,0.790025,-0.194358
-0.291860,0.792826,0.044276
-0.253658,0.689051,-0.142725
-0.302161,0.820809,0.076523
-0.290710,0.789701,-0.133282
-0.290768,0.789859,0.103345
-0.292140,0.793585,-0.103833
-0.294122,0.798970,0.134847
-0.299408,0.813330,-0.075825
-0.294352,0.799594,0.165622
-0.288410,0.783455,-0.043753
-0.294868,0.800998,0.197057
-0.294289,0.799423,-0.014869
-0.293648,0.797682,0.227761
-0.232249,0.630894,-0.180138
-0.288762,0.784410,0.014590
-0.292176,0.793683,-0.195258
-0.294620,0.800323,0.044695
-0.255014,0.692736,-0.143488
-0.293902,0.798372,0.074431
-0.294804,0.800824,-0.135159
-0.294883,0.801037,0.104808
-0.294883,0.801037,-0.104808
-0.296169,0.804531,0.135785
-0.298032,0.809590,-0.075477
-0.292317,0.794067,0.164477
-0.295310,0.802198,-0.044800
-0.296888,0.806484,0.198407
-0.294289,0.799423,-0.014869
-0.292313,0.794056,0.226725
-0.230914,0.627268,-0.179103
-0.290835,0.790040,0.014695
-0.290829,0.790025,-0.194358
-0.291860,0.792826,0.044276
-0.253658,0.689051,-0.142725
-0.302161,0.820809,0.076523
-0.290710,0.789701,-0.133282
-0.290768,0.789859,0.103345
-0.292140,0.793585,-0.103833
-0.294122,0.798970,0.134847
-0.299408,0.813330,-0.075825
-0.294352,0.799594,0.165622
-0.288410,0.783455,-0.043753
-0.294868,0.800998,0.197057
-0.294289,0.799423,-0.014869
-0.293648,0.797682,0.227761
-0.233102,0.626458,-0.179103
-0.290104,0.779649,0.014520
-0.296983,0.798137,-0.196607
-0.291840,0.784315,0.043858
-0.255377,0.686321,-0.142344
-0.299466,0.804810,0.075128
-0.298976,0.803492,-0.135785
-0.296293,0.796281,0.104320
-0.296293,0.796281,-0.104320
-0.294842,0.792384,0.133908
-0.295297,0.793607,-0.074082
-0.292348,0.785682,0.162951
-0.293930,0.789931,-0.044172
-0.296303,0.796311,0.196157
-0.294288,0.790894,-0.014730
-0.292388,0.785788,0.224655
-0.231755,0.622837,-0.178068
-0.290104,0.779649,0.014520
-0.296983,0.798137,-0.196607
-0.294626,0.791802,0.044276
-0.258116,0.693681,-0.143870
-0.295297,0.793607,0.074082
-0.297598,0.799790,-0.135159
-0.294908,0.792560,0.103833
-0.294908,0.792560,-0.103833
-0.291398,0.783127,0.132344
-0.295297,0.793607,-0.074082
-0.289610,0.778321,0.161424
-0.296019,0.795546,-0.044486
-0.296303,0.796311,0.196157
-0.293591,0.789020,-0.014695
-0.289693,0.778546,0.222584
-0.233102,0.626458,-0.179103
-0.290104,0.779649,0.014520
-0.296983,0.798137,-0.196607
-0.291840,0.784315,0.043858
-0.255377,0.686321,-0.142344
-0.299466,0.804810,0.075128
-0.298976,0.803492,-0.135785
-0.296293,0.796281,0.104320
-0.296293,0.796281,-0.104320
-0.294842,0.792384,0.133908
-0.295297,0.793607,-0.074082
-0.292348,0.785682,0.162951
-0.293930,0.789931,-0.044172
-0.296303,0.796311,0.196157
-0.294288,0.790894,-0.014730
-0.292388,0.785788,0.224655
-0.231755,0.622837,-0.178068
-0.290104,0.779649,0.014520
-0.296983,0.798137,-0.196607
-0.294626,0.791802,0.044276
-0.258116,0.693681,-0.143870
-0.295297,0.793607,0.074082
-0.297598,0.799790,-0.135159
-0.294908,0.792560,0.103833
-0.294908,0.792560,-0.103833
-0.291398,0.783127,0.132344
-0.295297,0.793607,-0.074082
-0.289610,0.778321,0.161424
-0.296019,0.795546,-0.044486
-0.296303,0.796311,0.196157
-0.293591,0.789020,-0.014695
-0.289693,0.778546,0.222584
-0.231887,0.616599,-0.176515
-0.290008,0.771145,0.014381
-0.297023,0.789799,-0.194808
-0.298794,0.794508,0.044486
-0.259153,0.689101,-0.143107
-0.302274,0.803760,0.075128
-0.296216,0.787652,-0.133282
-0.297673,0.791526,0.103833
-0.301865,0.802674,-0.105295
-0.294130,0.782105,0.132344
-0.294559,0.783247,-0.073211
-0.287487,0.764443,0.158753
-0.297388,0.790769,-0.044276
-0.301825,0.802568,0.197957
-0.299159,0.795477,-0.014835
-0.293769,0.781147,0.223620
-0.236647,0.629257,-0.180138
-0.291416,0.774888,0.014451
-0.290164,0.771559,-0.190309
-0.294576,0.783292,0.043858
-0.263300,0.700126,-0.145396
-0.298066,0.792571,0.074082
-0.294825,0.783954,-0.132656
-0.289986,0.771088,0.101152
-0.297673,0.791526,-0.103833
-0.294825,0.783954,0.132656
-0.293156,0.779517,-0.072862
-0.290943,0.773631,0.160661
-0.292467,0.777683,-0.043544
-0.297709,0.791623,0.195258
-0.295639,0.786119,-0.014660
-0.291049,0.773914,0.221549
-0.231887,0.616599,-0.176515
-0.290008,0.771145,0.014381
-0.297023,0.789799,-0.194808
-0.298794,0.794508,0.044486
-0.259153,0.689101,-0.143107
-0.302274,0.803760,0.075128
-0.296216,0.787652,-0.133282
-0.297673,0.791526,0.103833
-0.301865,0.802674,-0.105295
-0.294130,0.782105,0.132344
-0.294559,0.783247,-0.073211
-0.287487,0.764443,0.158753
-0.297388,0.790769,-0.044276
-0.301825,0.802568,0.197957
-0.299159,0.795477,-0.014835
-0.293769,0.781147,0.223620
-0.236647,0.629257,-0.180138
-0.291416,0.774888,0.014451
-0.290164,0.771559,-0.190309
-0.294576,0.783292,0.043858
-0.263300,0.700126,-0.145396
-0.298066,0.792571,0.074082
-0.294825,0.783954,-0.132656
-0.289986,0.771088,0.101152
-0.297673,0.791526,-0.103833
-0.294825,0.783954,0.132656
-0.293156,0.779517,-0.072862
-0.290943,0.773631,0.160661
-0.292467,0.777683,-0.043544
-0.297709,0.791623,0.195258
-0.295639,0.786119,-0.014660
-0.291049,0.773914,0.221549
-0.240215,0.632039,-0.181173
-0.289856,0.762651,0.014241
-0.295625,0.777828,-0.192108
-0.295889,0.778525,0.043648
-0.260162,0.684522,-0.142344
-0.302246,0.795250,0.074431
-0.297560,0.782920,-0.132656
-0.296908,0.781204,0.102614
-0.290561,0.764504,-0.100420
-0.296156,0.779227,0.132031
-0.304370,0.800838,-0.074954
-0.295036,0.776281,0.161424
-0.295180,0.776658,-0.043544
-0.292855,0.770542,0.190309
-0.296250,0.779474,-0.014555
-0.292376,0.769281,0.220514
-0.234725,0.617592,-0.177032
-0.292698,0.770128,0.014381
-0.296317,0.779650,-0.192558
-0.290922,0.765456,0.042915
-0.260162,0.684522,-0.142344
-0.297999,0.784076,0.073385
-0.301771,0.793999,-0.134534
-0.295497,0.777493,0.102127
-0.299023,0.786771,-0.103345
-0.293349,0.771841,0.130779
-0.299415,0.787801,-0.073734
-0.296431,0.779951,0.162188
-0.291632,0.767323,-0.043020
-0.294932,0.776007,0.191658
-0.294829,0.775736,-0.014485
-0.295122,0.776505,0.222584
-0.240215,0.632039,-0.181173
-0.289856,0.762651,0.014241
-0.295625,0.777828,-0.192108
-0.295889,0.778525,0.043648
-0.260162,0.684522,-0.142344
-0.302246,0.795250,0.074431
-0.297560,0.782920,-0.132656
-0.296908,0.781204,0.102614
-0.290561,0.764504,-0.100420
-0.296156,0.779227,0.132031
-0.304370,0.800838,-0.074954
-0.295036,0.776281,0.161424
-0.295180,0.776658,-0.043544
-0.292855,0.770542,0.190309
-0.296250,0.779474,-0.014555
-0.292376,0.769281,0.220514
-0.234725,0.617592,-0.177032
-0.292698,0.770128,0.014381
-0.296317,0.779650,-0.192558
-0.290922,0.765456,0.042915
-0.260162,0.684522,-0.142344
-0.297999,0.784076,0.073385
-0.301771,0.793999,-0.134534
-0.295497,0.777493,0.102127
-0.299023,0.786771,-0.103345
-0.293349,0.771841,0.130779
-0.299415,0.787801,-0.073734
-0.296431,0.779951,0.162188
-0.291632,0.767323,-0.043020
-0.294932,0.776007,0.191658
-0.294829,0.775736,-0.014485
-0.295122,0.776505,0.222584
-0.233416,0.607752,-0.174444
-0.288932,0.752301,0.014067
-0.297639,0.774972,-0.191658
-0.297173,0.773758,0.043439
-0.266069,0.692773,-0.144252
-0.296448,0.771871,0.072339
-0.298875,0.778189,-0.132031
-0.299633,0.780163,0.102614
-0.291804,0.759779,-0.099933
-0.296042,0.770813,0.130779
-0.296448,0.771871,-0.072339
-0.294929,0.767915,0.159898
-0.297889,0.775622,-0.043544
-0.301133,0.784068,0.193908
-0.294667,0.767235,-0.014346
-0.290211,0.755632,0.216890
-0.230645,0.600538,-0.172373
-0.286064,0.744834,0.013927
-0.294844,0.767696,-0.189859
-0.300037,0.781216,0.043858
-0.264662,0.689108,-0.143488
-0.299306,0.779311,0.073037
-0.293209,0.763436,-0.129528
-0.296786,0.772751,0.101639
-0.297498,0.774604,-0.101883
-0.298875,0.778189,0.132031
-0.290734,0.756992,-0.070945
-0.292113,0.760584,0.158371
-0.295025,0.768165,-0.043125
-0.303229,0.789526,0.195258
-0.294667,0.767235,-0.014346
-0.293674,0.764649,0.219479
-0.233416,0.607752,-0.174444
-0.288932,0.752301,0.014067
-0.297639,0.774972,-0.191658
-0.297173,0.773758,0.043439
-0.266069,0.692773,-0.144252
-0.296448,0.771871,0.072339
-0.298875,0.778189,-0.132031
-0.299633,0.780163,0.102614
-0.291804,0.759779,-0.099933
-0.296042,0.770813,0.130779
-0.296448,0.771871,-0.072339
-0.294929,0.767915,0.159898
-0.297889,0.775622,-0.043544
-0.301133,0.784068,0.193908
-0.294667,0.767235,-0.014346
-0.290211,0.755632,0.216890
-0.230645,0.600538,-0.172373
-0.286064,0.744834,0.013927
-0.294844,0.767696,-0.189859
-0.300037,0.781216,0.043858
-0.264662,0.689108,-0.143488
-0.299306,0.779311,0.073037
-0.293209,0.763436,-0.129528
-0.296786,0.772751,0.101639
-0.297498,0.774604,-0.101883
-0.298875,0.778189,0.132031
-0.290734,0.756992,-0.070945
-0.292113,0.760584,0.158371
-0.295025,0.768165,-0.043125
-0.303229,0.789526,0.195258
-0.294667,0.767235,-0.014346
-0.293674,0.764649,0.219479
-0.242525,0.624943,-0.179620
-0.291556,0.751288,0.014067
-0.294702,0.759395,-0.188059
-0.297704,0.767130,0.043125
-0.269196,0.693670,-0.144633
-0.303466,0.781976,0.073385
-0.300160,0.773458,-0.131405
-0.295172,0.760606,0.100177
-0.298763,0.769859,-0.101395
-0.298016,0.767933,0.130466
-0.299141,0.770832,-0.072339
-0.291925,0.752239,0.156845
-0.292646,0.754096,-0.042392
-0.301753,0.777562,0.192558
-0.301685,0.777387,-0.014555
-0.297740,0.767221,0.220514
-0.239729,0.617739,-0.177550
-0.294450,0.758745,0.014206
-0.291177,0.750311,-0.185810
-0.293369,0.755958,0.042497
-0.269196,0.693670,-0.144633
-0.303466,0.781976,0.073385
-0.300160,0.773458,-0.131405
-0.295172,0.760606,0.100177
-0.293018,0.755054,-0.099445
-0.299445,0.771616,0.131092
-0.299141,0.770832,-0.072339
-0.296897,0.765051,0.159516
-0.295536,0.761544,-0.042811
-0.292587,0.753945,0.186709
-0.300238,0.773659,-0.014485
-0.296342,0.763620,0.219479
-0.242525,0.624943,-0.179620
-0.291556,0.751288,0.014067
-0.294702,0.759395,-0.188059
-0.297704,0.767130,0.043125
-0.269196,0.693670,-0.144633
-0.303466,0.781976,0.073385
-0.300160,0.773458,-0.131405
-0.295172,0.760606,0.100177
-0.298763,0.769859,-0.101395
-0.298016,0.767933,0.130466
-0.299141,0.770832,-0.072339
-0.291925,0.752239,0.156845
-0.292646,0.754096,-0.042392
-0.301753,0.777562,0.192558
-0.301685,0.777387,-0.014555
-0.297740,0.767221,0.220514
-0.239729,0.617739,-0.177550
-0.294450,0.758745,0.014206
-0.291177,0.750311,-0.185810
-0.293369,0.755958,0.042497
-0.269196,0.693670,-0.144633
-0.303466,0.781976,0.073385
-0.300160,0.773458,-0.131405
-0.295172,0.760606,0.100177
-0.293018,0.755054,-0.099445
-0.299445,0.771616,0.131092
-0.299141,0.770832,-0.072339
-0.296897,0.765051,0.159516
-0.295536,0.761544,-0.042811
-0.292587,0.753945,0.186709
-0.300238,0.773659,-0.014485
-0.296342,0.763620,0.219479
-0.243891,0.622337,-0.179103
-0.299883,0.765211,0.014346
-0.300774,0.767485,-0.190309
-0.299518,0.764279,0.043020
-0.270062,0.689118,-0.143870
-0.303149,0.773546,0.072688
-0.302723,0.772458,-0.131405
-0.298417,0.761471,0.100420
-0.296969,0.757775,-0.099933
-0.297678,0.759584,0.129215
-0.295879,0.754995,-0.070945
-0.300865,0.767718,0.160280
-0.296603,0.756841,-0.042601
-0.297930,0.760228,0.188509
-0.295505,0.754040,-0.014136
-0.300282,0.766230,0.220514
-0.241072,0.615142,-0.177032
-0.293316,0.748455,0.014032
-0.301485,0.769300,-0.190759
-0.300246,0.766139,0.043125
-0.276510,0.705569,-0.147305
-0.297333,0.758706,0.071293
-0.300561,0.766941,-0.130466
-0.300590,0.767016,0.101152
-0.301315,0.768864,-0.101395
-0.298398,0.761423,0.129528
-0.300968,0.767981,-0.072165
-0.300149,0.765890,0.159898
-0.298060,0.760560,-0.042811
-0.302196,0.771114,0.191208
-0.300613,0.767073,-0.014381
-0.295348,0.753639,0.216890
-0.243891,0.622337,-0.179103
-0.299883,0.765211,0.014346
-0.300774,0.767485,-0.190309
-0.299518,0.764279,0.043020
-0.270062,0.689118,-0.143870
-0.303149,0.773546,0.072688
-0.302723,0.772458,-0.131405
-0.298417,0.761471,0.100420
-0.296969,0.757775,-0.099933
-0.297678,0.759584,0.129215
-0.295879,0.754995,-0.070945
-0.300865,0.767718,0.160280
-0.296603,0.756841,-0.042601
-0.297930,0.760228,0.188509
-0.295505,0.754040,-0.014136
-0.300282,0.766230,0.220514
-0.241072,0.615142,-0.177032
-0.293316,0.748455,0.014032
-0.301485,0.769300,-0.190759
-0.300246,0.766139,0.043125
-0.276510,0.705569,-0.147305
-0.297333,0.758706,0.071293
-0.300561,0.766941,-0.130466
-0.300590,0.767016,0.101152
-0.301315,0.768864,-0.101395
-0.298398,0.761423,0.129528
-0.300968,0.767981,-0.072165
-0.300149,0.765890,0.159898
-0.298060,0.760560,-0.042811
-0.302196,0.771114,0.191208
-0.300613,0.767073,-0.014381
-0.295348,0.753639,0.216890
-0.248196,0.626870,-0.180656
-0.294455,0.743708,0.013962
-0.301299,0.760995,-0.188959
