x,y,z
1.531644,0.014168,-0.353623
1.527838,0.014133,0.080074
1.523420,0.014092,-0.296136
1.528097,0.014136,0.133697
1.532827,0.014179,-0.242786
1.542351,0.014268,0.189385
1.534411,0.014194,-0.188410
1.509123,0.013960,0.239032
1.546028,0.014302,-0.135266
1.517531,0.014038,0.294991
1.533829,0.014189,-0.080388
1.519952,0.014060,0.350924
1.525702,0.014114,-0.026632
1.510643,0.013974,0.404793
1.348375,0.012473,-0.361311
1.521703,0.014077,0.026563
1.537490,0.014223,-0.354973
1.535826,0.014207,0.080493
1.529310,0.014147,-0.297280
1.536066,0.014209,0.134394
1.526901,0.014125,-0.241848
1.542351,0.014268,0.189385
1.534411,0.014194,-0.188410
1.520975,0.014070,0.240909
1.538059,0.014228,-0.134568
1.517531,0.014038,0.294991
1.533829,0.014189,-0.080388
1.516055,0.014024,0.350024
1.529701,0.014151,-0.026702
1.502916,0.013903,0.402722
1.381215,0.012777,-0.370111
1.533701,0.014188,0.026772
1.531644,0.014168,-0.353623
1.527838,0.014133,0.080074
1.523420,0.014092,-0.296136
1.528097,0.014136,0.133697
1.532827,0.014179,-0.242786
1.542351,0.014268,0.189385
1.534411,0.014194,-0.188410
1.509123,0.013960,0.239032
1.546028,0.014302,-0.135266
1.517531,0.014038,0.294991
1.533829,0.014189,-0.080388
1.519952,0.014060,0.350924
1.525702,0.014114,-0.026632
1.510643,0.013974,0.404793
1.348375,0.012473,-0.361311
1.521703,0.014077,0.026563
1.537490,0.014223,-0.354973
1.535826,0.014207,0.080493
1.529310,0.014147,-0.297280
1.536066,0.014209,0.134394
1.526901,0.014125,-0.241848
1.542351,0.014268,0.189385
1.534411,0.014194,-0.188410
1.520975,0.014070,0.240909
1.538059,0.014228,-0.134568
1.517531,0.014038,0.294991
1.533829,0.014189,-0.080388
1.516055,0.014024,0.350024
1.529701,0.014151,-0.026702
1.502916,0.013903,0.402722
1.348323,0.017180,-0.361311
1.517646,0.019337,0.026493
1.535483,0.019564,-0.354523
1.535768,0.019568,0.080493
1.527288,0.019460,-0.296899
1.524054,0.019419,0.133348
1.522892,0.019404,-0.241222
1.534352,0.019550,0.188410
1.546261,0.019702,-0.189872
1.528817,0.019480,0.242161
1.538000,0.019597,-0.134568
1.503731,0.019160,0.292319
1.529776,0.019492,-0.080179
1.529637,0.019490,0.353173
1.533642,0.019541,-0.026772
1.506722,0.019198,0.403758
1.330938,0.016958,-0.356653
1.521645,0.019388,0.026563
1.521842,0.019391,-0.351374
1.535768,0.019568,0.080493
1.535140,0.019560,-0.298425
1.528039,0.019470,0.133697
1.516966,0.019329,-0.240283
1.532367,0.019525,0.188166
1.530382,0.019500,-0.187923
1.532768,0.019530,0.242786
1.545969,0.019698,-0.135266
1.509620,0.019235,0.293464
1.529776,0.019492,-0.080179
1.527688,0.019465,0.352723
1.541640,0.019643,-0.026912
1.516381,0.019321,0.406346
1.348323,0.017180,-0.361311
1.517646,0.019337,0.026493
1.535483,0.019564,-0.354523
1.535768,0.019568,0.080493
1.527288,0.019460,-0.296899
1.524054,0.019419,0.133348
1.522892,0.019404,-0.241222
1.534352,0.019550,0.188410
1.546261,0.019702,-0.189872
1.528817,0.019480,0.242161
1.538000,0.019597,-0.134568
1.503731,0.019160,0.292319
1.529776,0.019492,-0.080179
1.529637,0.019490,0.353173
1.533642,0.019541,-0.026772
1.506722,0.019198,0.403758
1.330938,0.016958,-0.356653
1.521645,0.019388,0.026563
1.521842,0.019391,-0.351374
1.535768,0.019568,0.080493
1.535140,0.019560,-0.298425
1.528039,0.019470,0.133697
1.516966,0.019329,-0.240283
1.532367,0.019525,0.188166
1.530382,0.019500,-0.187923
1.532768,0.019530,0.242786
1.545969,0.019698,-0.135266
1.509620,0.019235,0.293464
1.529776,0.019492,-0.080179
1.527688,0.019465,0.352723
1.541640,0.019643,-0.026912
1.516381,0.019321,0.406346
1.321216,0.021217,-0.354064
1.525571,0.024498,0.026632
1.529564,0.024562,-0.353173
1.523712,0.024468,0.079865
1.537030,0.024682,-0.298807
1.551871,0.024921,0.135789
1.524794,0.024486,-0.241535
1.534279,0.024638,0.188410
1.522369,0.024447,-0.186948
1.520844,0.024422,0.240909
1.553863,0.024953,-0.135963
1.509548,0.024241,0.293464
1.533697,0.024629,-0.080388
1.515924,0.024343,0.350024
1.533569,0.024627,-0.026772
1.512445,0.024287,0.405311
1.311558,0.021062,-0.351476
1.529570,0.024562,0.026702
1.535409,0.024656,-0.354523
1.527706,0.024533,0.080074
1.525252,0.024493,-0.296517
1.527966,0.024537,0.133697
1.534670,0.024644,-0.243099
1.536263,0.024670,0.188654
1.530309,0.024574,-0.187923
1.508993,0.024232,0.239032
1.537926,0.024697,-0.134568
1.525252,0.024493,0.296517
1.525709,0.024500,-0.079969
1.519821,0.024406,0.350924
1.529570,0.024562,-0.026702
1.512445,0.024287,0.405311
1.321216,0.021217,-0.354064
1.525571,0.024498,0.026632
1.529564,0.024562,-0.353173
1.523712,0.024468,0.079865
1.537030,0.024682,-0.298807
1.551871,0.024921,0.135789
1.524794,0.024486,-0.241535
1.534279,0.024638,0.188410
1.522369,0.024447,-0.186948
1.520844,0.024422,0.240909
1.553863,0.024953,-0.135963
1.509548,0.024241,0.293464
1.533697,0.024629,-0.080388
1.515924,0.024343,0.350024
1.533569,0.024627,-0.026772
1.512445,0.024287,0.405311
1.311558,0.021062,-0.351476
1.529570,0.024562,0.026702
1.535409,0.024656,-0.354523
1.527706,0.024533,0.080074
1.525252,0.024493,-0.296517
1.527966,0.024537,0.133697
1.534670,0.024644,-0.243099
1.536263,0.024670,0.188654
1.530309,0.024574,-0.187923
1.508993,0.024232,0.239032
1.537926,0.024697,-0.134568
1.525252,0.024493,0.296517
1.525709,0.024500,-0.079969
1.519821,0.024406,0.350924
1.529570,0.024562,-0.026702
1.512445,0.024287,0.405311
1.299888,0.025413,-0.348370
1.529475,0.029902,0.026702
1.543107,0.030168,-0.356322
1.535599,0.030021,0.080493
1.529083,0.029894,-0.297280
1.523887,0.029792,0.133348
1.526675,0.029847,-0.241848
1.544107,0.030188,0.189629
1.538153,0.030071,-0.188897
1.520749,0.029731,0.240909
1.529863,0.029909,-0.133871
1.511417,0.029548,0.293846
1.539593,0.030099,-0.080702
1.523624,0.029787,0.351823
1.531474,0.029941,-0.026737
1.506556,0.029453,0.403758
1.280573,0.025035,-0.343194
1.519478,0.029706,0.026528
1.531417,0.029939,-0.353623
1.547580,0.030255,0.081121
1.533009,0.029971,-0.298044
1.537831,0.030065,0.134568
1.520749,0.029731,-0.240909
1.536168,0.030032,0.188654
1.534183,0.029994,-0.188410
1.532599,0.029963,0.242786
1.533847,0.029987,-0.134220
1.499640,0.029318,0.291556
1.519624,0.029709,-0.079655
1.527520,0.029863,0.352723
1.533473,0.029980,-0.026772
1.500762,0.029340,0.402205
1.299888,0.025413,-0.348370
1.529475,0.029902,0.026702
1.543107,0.030168,-0.356322
1.535599,0.030021,0.080493
1.529083,0.029894,-0.297280
1.523887,0.029792,0.133348
1.526675,0.029847,-0.241848
1.544107,0.030188,0.189629
1.538153,0.030071,-0.188897
1.520749,0.029731,0.240909
1.529863,0.029909,-0.133871
1.511417,0.029548,0.293846
1.539593,0.030099,-0.080702
1.523624,0.029787,0.351823
1.531474,0.029941,-0.026737
1.506556,0.029453,0.403758
1.280573,0.025035,-0.343194
1.519478,0.029706,0.026528
1.531417,0.029939,-0.353623
1.547580,0.030255,0.081121
1.533009,0.029971,-0.298044
1.537831,0.030065,0.134568
1.520749,0.029731,-0.240909
1.536168,0.030032,0.188654
1.534183,0.029994,-0.188410
1.532599,0.029963,0.242786
1.533847,0.029987,-0.134220
1.499640,0.029318,0.291556
1.519624,0.029709,-0.079655
1.527520,0.029863,0.352723
1.533473,0.029980,-0.026772
1.500762,0.029340,0.402205
1.290135,0.029728,-0.345782
1.521364,0.035056,0.026563
1.527407,0.035195,-0.352723
1.531491,0.035289,0.080283
1.540746,0.035503,-0.299570
1.531741,0.035295,0.134046
1.526561,0.035176,-0.241848
1.532084,0.035303,0.188166
1.538038,0.035440,-0.188897
1.532485,0.035312,0.242786
1.541700,0.035525,-0.134917
1.507379,0.034734,0.293083
1.521508,0.035059,-0.079760
1.519614,0.035016,0.350924
1.541356,0.035517,-0.026912
1.518032,0.034979,0.406864
1.299791,0.029950,-0.348370
1.527362,0.035194,0.026667
1.531303,0.035285,-0.353623
1.527498,0.035197,0.080074
1.530932,0.035276,-0.297662
1.549668,0.035708,0.135614
1.538410,0.035449,-0.243725
1.532084,0.035303,0.188166
1.530100,0.035257,-0.187923
1.532485,0.035312,0.242786
1.553651,0.035800,-0.135963
1.519156,0.035005,0.295372
1.539478,0.035473,-0.080702
1.519614,0.035016,0.350924
1.533359,0.035332,-0.026772
1.514170,0.034890,0.405828
1.290135,0.029728,-0.345782
1.521364,0.035056,0.026563
1.527407,0.035195,-0.352723
1.531491,0.035289,0.080283
1.540746,0.035503,-0.299570
1.531741,0.035295,0.134046
1.526561,0.035176,-0.241848
1.532084,0.035303,0.188166
1.538038,0.035440,-0.188897
1.532485,0.035312,0.242786
1.541700,0.035525,-0.134917
1.507379,0.034734,0.293083
1.521508,0.035059,-0.079760
1.519614,0.035016,0.350924
1.541356,0.035517,-0.026912
1.518032,0.034979,0.406864
1.299791,0.029950,-0.348370
1.527362,0.035194,0.026667
1.531303,0.035285,-0.353623
1.527498,0.035197,0.080074
1.530932,0.035276,-0.297662
1.549668,0.035708,0.135614
1.538410,0.035449,-0.243725
1.532084,0.035303,0.188166
1.530100,0.035257,-0.187923
1.532485,0.035312,0.242786
1.553651,0.035800,-0.135963
1.519156,0.035005,0.295372
1.539478,0.035473,-0.080702
1.519614,0.035016,0.350924
1.533359,0.035332,-0.026772
1.514170,0.034890,0.405828
1.276510,0.033650,-0.342159
1.531235,0.040364,0.026737
1.535074,0.040465,-0.354523
1.527373,0.040262,0.080074
1.528844,0.040301,-0.297280
1.527632,0.040269,0.133697
1.538284,0.040550,-0.243725
1.541881,0.040645,0.189385
1.533944,0.040436,-0.188410
1.516562,0.039977,0.240283
1.541574,0.040637,-0.134917
1.524919,0.040198,0.296517
1.537355,0.040526,-0.080597
1.519489,0.040055,0.350924
1.523239,0.040153,-0.026597
1.515977,0.039962,0.406346
1.280373,0.033751,-0.343194
1.523239,0.040153,0.026597
1.542866,0.040671,-0.356322
1.539352,0.040578,0.080702
1.526882,0.040249,-0.296899
1.523649,0.040164,0.133348
1.530385,0.040342,-0.242473
1.543866,0.040697,0.189629
1.533944,0.040436,-0.188410
1.516562,0.039977,0.240283
1.537590,0.040532,-0.134568
1.517069,0.039991,0.294991
1.545342,0.040736,-0.081016
1.529230,0.040311,0.353173
1.533234,0.040417,-0.026772
1.514046,0.039911,0.405828
1.276510,0.033650,-0.342159
1.531235,0.040364,0.026737
1.535074,0.040465,-0.354523
1.527373,0.040262,0.080074
1.528844,0.040301,-0.297280
1.527632,0.040269,0.133697
1.538284,0.040550,-0.243725
1.541881,0.040645,0.189385
1.533944,0.040436,-0.188410
1.516562,0.039977,0.240283
1.541574,0.040637,-0.134917
1.524919,0.040198,0.296517
1.537355,0.040526,-0.080597
1.519489,0.040055,0.350924
1.523239,0.040153,-0.026597
1.515977,0.039962,0.406346
1.280373,0.033751,-0.343194
1.523239,0.040153,0.026597
1.542866,0.040671,-0.356322
1.539352,0.040578,0.080702
1.526882,0.040249,-0.296899
1.523649,0.040164,0.133348
1.530385,0.040342,-0.242473
1.543866,0.040697,0.189629
1.533944,0.040436,-0.188410
1.516562,0.039977,0.240283
1.537590,0.040532,-0.134568
1.517069,0.039991,0.294991
1.545342,0.040736,-0.081016
1.529230,0.040311,0.353173
1.533234,0.040417,-0.026772
1.514046,0.039911,0.405828
1.272523,0.037990,-0.341124
1.517093,0.045291,0.026493
1.527132,0.045591,-0.352723
1.543194,0.046070,0.080911
1.534581,0.045813,-0.298425
1.523499,0.045483,0.133348
1.532210,0.045743,-0.242786
1.545698,0.046145,0.189872
1.547682,0.046205,-0.190116
1.528261,0.045625,0.242161
1.537440,0.045899,-0.134568
1.507108,0.044993,0.293083
1.543194,0.046070,-0.080911
1.523236,0.045475,0.351823
1.537081,0.045888,-0.026842
1.508104,0.045023,0.404275
1.280247,0.038220,-0.343194
1.527087,0.045590,0.026667
1.523236,0.045475,-0.351823
1.531215,0.045713,0.080283
1.548318,0.046223,-0.301097
1.531465,0.045720,0.134046
1.526286,0.045566,-0.241848
1.525856,0.045553,0.187435
1.537761,0.045908,-0.188897
1.536159,0.045860,0.243412
1.541423,0.046018,-0.134917
1.511033,0.045110,0.293846
1.527223,0.045594,-0.080074
1.529080,0.045649,0.353173
1.549074,0.046246,-0.027051
1.513897,0.045196,0.405828
1.272523,0.037990,-0.341124
1.517093,0.045291,0.026493
1.527132,0.045591,-0.352723
1.543194,0.046070,0.080911
1.534581,0.045813,-0.298425
1.523499,0.045483,0.133348
1.532210,0.045743,-0.242786
1.545698,0.046145,0.189872
1.547682,0.046205,-0.190116
1.528261,0.045625,0.242161
1.537440,0.045899,-0.134568
1.507108,0.044993,0.293083
1.543194,0.046070,-0.080911
1.523236,0.045475,0.351823
1.537081,0.045888,-0.026842
1.508104,0.045023,0.404275
1.280247,0.038220,-0.343194
1.527087,0.045590,0.026667
1.523236,0.045475,-0.351823
1.531215,0.045713,0.080283
1.548318,0.046223,-0.301097
1.531465,0.045720,0.134046
1.526286,0.045566,-0.241848
1.525856,0.045553,0.187435
1.537761,0.045908,-0.188897
1.536159,0.045860,0.243412
1.541423,0.046018,-0.134917
1.511033,0.045110,0.293846
1.527223,0.045594,-0.080074
1.529080,0.045649,0.353173
1.549074,0.046246,-0.027051
1.513897,0.045196,0.405828
1.280106,0.042689,-0.343194
1.526918,0.050920,0.026667
1.528911,0.050986,-0.353173
1.535039,0.051191,0.080493
1.532450,0.051104,-0.298044
1.535279,0.051199,0.134394
1.530066,0.051025,-0.242473
1.537592,0.051276,0.188897
1.525688,0.050879,-0.187435
1.528092,0.050959,0.242161
1.553200,0.051796,-0.135963
1.518715,0.050646,0.295372
1.533043,0.051124,-0.080388
1.521120,0.050727,0.351374
1.544906,0.051520,-0.026981
1.525315,0.050866,0.408934
1.260798,0.042045,-0.338018
1.530916,0.051053,0.026737
1.530859,0.051051,-0.353623
1.539031,0.051324,0.080702
1.526563,0.050908,-0.296899
1.549218,0.051664,0.135614
1.535989,0.051222,-0.243412
1.543544,0.051474,0.189629
1.533624,0.051144,-0.188410
1.520195,0.050696,0.240909
1.549218,0.051664,-0.135614
1.518715,0.050646,0.295372
1.537035,0.051257,-0.080597
1.521120,0.050727,0.351374
1.530916,0.051053,-0.026737
1.513730,0.050480,0.405828
1.280106,0.042689,-0.343194
1.526918,0.050920,0.026667
1.528911,0.050986,-0.353173
1.535039,0.051191,0.080493
1.532450,0.051104,-0.298044
1.535279,0.051199,0.134394
1.530066,0.051025,-0.242473
1.537592,0.051276,0.188897
1.525688,0.050879,-0.187435
1.528092,0.050959,0.242161
1.553200,0.051796,-0.135963
1.518715,0.050646,0.295372
1.533043,0.051124,-0.080388
1.521120,0.050727,0.351374
1.544906,0.051520,-0.026981
1.525315,0.050866,0.408934
1.260798,0.042045,-0.338018
1.530916,0.051053,0.026737
1.530859,0.051051,-0.353623
1.539031,0.051324,0.080702
1.526563,0.050908,-0.296899
1.549218,0.051664,0.135614
1.535989,0.051222,-0.243412
1.543544,0.051474,0.189629
1.533624,0.051144,-0.188410
1.520195,0.050696,0.240909
1.549218,0.051664,-0.135614
1.518715,0.050646,0.295372
1.537035,0.051257,-0.080597
1.521120,0.050727,0.351374
1.530916,0.051053,-0.026737
1.513730,0.050480,0.405828
1.272235,0.046651,-0.341124
1.532736,0.056203,0.026772
1.544313,0.056627,-0.356772
1.534861,0.056281,0.080493
1.528348,0.056042,-0.297280
1.519172,0.055706,0.133000
1.535811,0.056316,-0.243412
1.547332,0.056738,0.190116
1.537413,0.056374,-0.188897
1.527915,0.056026,0.242161
1.537091,0.056363,-0.134568
1.524424,0.055898,0.296517
1.540848,0.056500,-0.080807
1.524839,0.055913,0.352273
1.530738,0.056130,-0.026737
1.515485,0.055570,0.406346
1.268374,0.046509,-0.340088
1.516750,0.055617,0.026493
1.534576,0.056270,-0.354523
1.546836,0.056720,0.081121
1.532272,0.056186,-0.298044
1.527136,0.055998,0.133697
1.529889,0.056098,-0.242473
1.539397,0.056447,0.189141
1.545348,0.056665,-0.189872
1.531863,0.056171,0.242786
1.545056,0.056655,-0.135266
1.506767,0.055251,0.293083
1.540848,0.056500,-0.080807
1.528734,0.056056,0.353173
1.538731,0.056423,-0.026877
1.509693,0.055358,0.404793
1.272235,0.046651,-0.341124
1.532736,0.056203,0.026772
1.544313,0.056627,-0.356772
1.534861,0.056281,0.080493
1.528348,0.056042,-0.297280
1.519172,0.055706,0.133000
1.535811,0.056316,-0.243412
1.547332,0.056738,0.190116
1.537413,0.056374,-0.188897
1.527915,0.056026,0.242161
1.537091,0.056363,-0.134568
1.524424,0.055898,0.296517
1.540848,0.056500,-0.080807
1.524839,0.055913,0.352273
1.530738,0.056130,-0.026737
1.515485,0.055570,0.406346
1.268374,0.046509,-0.340088
1.516750,0.055617,0.026493
1.534576,0.056270,-0.354523
1.546836,0.056720,0.081121
1.532272,0.056186,-0.298044
1.527136,0.055998,0.133697
1.529889,0.056098,-0.242473
1.539397,0.056447,0.189141
1.545348,0.056665,-0.189872
1.531863,0.056171,0.242786
1.545056,0.056655,-0.135266
1.506767,0.055251,0.293083
1.540848,0.056500,-0.080807
1.528734,0.056056,0.353173
1.538731,0.056423,-0.026877
1.509693,0.055358,0.404793
1.264343,0.050781,-0.339053
1.520542,0.061071,0.026563
1.530476,0.061470,-0.353623
1.538646,0.061798,0.080702
1.537951,0.061771,-0.299189
1.534895,0.061648,0.134394
1.521788,0.061121,-0.241222
1.535224,0.061661,0.188654
1.533240,0.061581,-0.188410
1.535605,0.061676,0.243412
1.548830,0.062207,-0.135614
1.510488,0.060667,0.293846
1.528668,0.061398,-0.080179
1.528529,0.061392,0.353173
1.548515,0.062195,-0.027051
1.521073,0.061093,0.407899
1.268204,0.050936,-0.340088
1.526536,0.061312,0.026667
1.534370,0.061627,-0.354523
1.530663,0.061478,0.080283
1.534028,0.061613,-0.298425
1.530913,0.061488,0.134046
1.537579,0.061756,-0.243725
1.537207,0.061741,0.188897
1.533240,0.061581,-0.188410
1.523762,0.061201,0.241535
1.552812,0.062367,-0.135963
1.524220,0.061219,0.296517
1.534655,0.061638,-0.080493
1.520740,0.061079,0.351374
1.534529,0.061633,-0.026807
1.524933,0.061248,0.408934
1.264343,0.050781,-0.339053
1.520542,0.061071,0.026563
1.530476,0.061470,-0.353623
1.538646,0.061798,0.080702
1.537951,0.061771,-0.299189
1.534895,0.061648,0.134394
1.521788,0.061121,-0.241222
1.535224,0.061661,0.188654
1.533240,0.061581,-0.188410
1.535605,0.061676,0.243412
1.548830,0.062207,-0.135614
1.510488,0.060667,0.293846
1.528668,0.061398,-0.080179
1.528529,0.061392,0.353173
1.548515,0.062195,-0.027051
1.521073,0.061093,0.407899
1.268204,0.050936,-0.340088
1.526536,0.061312,0.026667
1.534370,0.061627,-0.354523
1.530663,0.061478,0.080283
1.534028,0.061613,-0.298425
1.530913,0.061488,0.134046
1.537579,0.061756,-0.243725
1.537207,0.061741,0.188897
1.533240,0.061581,-0.188410
1.523762,0.061201,0.241535
1.552812,0.062367,-0.135963
1.524220,0.061219,0.296517
1.534655,0.061638,-0.080493
1.520740,0.061079,0.351374
1.534529,0.061633,-0.026807
1.524933,0.061248,0.408934
1.268018,0.055363,-0.340088
1.530309,0.066815,0.026737
1.534146,0.066982,-0.354523
1.534430,0.066995,0.080493
1.525958,0.066625,-0.296899
1.534670,0.067005,0.134394
1.539327,0.067208,-0.244038
1.542932,0.067366,0.189629
1.533016,0.066933,-0.188410
1.523539,0.066519,0.241535
1.544623,0.067440,-0.135266
1.527920,0.066710,0.297280
1.526449,0.066646,-0.080074
1.520517,0.066387,0.351374
1.534304,0.066989,-0.026807
1.513130,0.066065,0.405828
1.254508,0.054773,-0.336465
1.532306,0.066902,0.026772
1.543880,0.067407,-0.356772
1.538421,0.067169,0.080702
1.539688,0.067224,-0.299570
1.530689,0.066831,0.134046
1.533407,0.066950,-0.243099
1.550865,0.067712,0.190604
1.538965,0.067193,-0.189141
1.527486,0.066691,0.242161
1.540642,0.067266,-0.134917
1.523997,0.066539,0.296517
1.544407,0.067430,-0.081016
1.524411,0.066557,0.352273
1.530309,0.066815,-0.026737
1.509270,0.065896,0.404793
1.268018,0.055363,-0.340088
1.530309,0.066815,0.026737
1.534146,0.066982,-0.354523
1.534430,0.066995,0.080493
1.525958,0.066625,-0.296899
1.534670,0.067005,0.134394
1.539327,0.067208,-0.244038
1.542932,0.067366,0.189629
1.533016,0.066933,-0.188410
1.523539,0.066519,0.241535
1.544623,0.067440,-0.135266
1.527920,0.066710,0.297280
1.526449,0.066646,-0.080074
1.520517,0.066387,0.351374
1.534304,0.066989,-0.026807
1.513130,0.066065,0.405828
1.254508,0.054773,-0.336465
1.532306,0.066902,0.026772
1.543880,0.067407,-0.356772
1.538421,0.067169,0.080702
1.539688,0.067224,-0.299570
1.530689,0.066831,0.134046
1.533407,0.066950,-0.243099
1.550865,0.067712,0.190604
1.538965,0.067193,-0.189141
1.527486,0.066691,0.242161
1.540642,0.067266,-0.134917
1.523997,0.066539,0.296517
1.544407,0.067430,-0.081016
1.524411,0.066557,0.352273
1.530309,0.066815,-0.026737
1.509270,0.065896,0.404793
1.256239,0.059243,-0.336982
1.518081,0.071591,0.026528
1.541689,0.072704,-0.356322
1.540172,0.072633,0.080807
1.533561,0.072321,-0.298425
1.530447,0.072174,0.134046
1.533164,0.072302,-0.243099
1.550619,0.073125,0.190604
1.542687,0.072751,-0.189629
1.531191,0.072209,0.242786
1.540397,0.072643,-0.134917
1.513950,0.071396,0.294609
1.544162,0.072821,-0.081016
1.539742,0.072612,0.355873
1.540053,0.072627,-0.026912
1.507101,0.071073,0.404275
1.258169,0.059334,-0.337500
1.526071,0.071968,0.026667
1.530009,0.072153,-0.353623
1.530197,0.072162,0.080283
1.535522,0.072413,-0.298807
1.526466,0.071986,0.133697
1.531191,0.072209,-0.242786
1.536739,0.072471,0.188897
1.538721,0.072564,-0.189141
1.539083,0.072581,0.244038
1.548358,0.073019,-0.135614
1.519833,0.071674,0.295754
1.540172,0.072633,-0.080807
1.531956,0.072245,0.354073
1.544049,0.072815,-0.026981
1.520609,0.071710,0.407899
1.256239,0.059243,-0.336982
1.518081,0.071591,0.026528
1.541689,0.072704,-0.356322
1.540172,0.072633,0.080807
1.533561,0.072321,-0.298425
1.530447,0.072174,0.134046
1.533164,0.072302,-0.243099
1.550619,0.073125,0.190604
1.542687,0.072751,-0.189629
1.531191,0.072209,0.242786
1.540397,0.072643,-0.134917
1.513950,0.071396,0.294609
1.544162,0.072821,-0.081016
1.539742,0.072612,0.355873
1.540053,0.072627,-0.026912
1.507101,0.071073,0.404275
1.258169,0.059334,-0.337500
1.526071,0.071968,0.026667
1.530009,0.072153,-0.353623
1.530197,0.072162,0.080283
1.535522,0.072413,-0.298807
1.526466,0.071986,0.133697
1.531191,0.072209,-0.242786
1.536739,0.072471,0.188897
1.538721,0.072564,-0.189141
1.539083,0.072581,0.244038
1.548358,0.073019,-0.135614
1.519833,0.071674,0.295754
1.540172,0.072633,-0.080807
1.531956,0.072245,0.354073
1.544049,0.072815,-0.026981
1.520609,0.071710,0.407899
1.261824,0.063700,-0.338535
1.527821,0.077129,0.026702
1.533654,0.077423,-0.354523
1.529949,0.077236,0.080283
1.529391,0.077208,-0.297662
1.556067,0.078555,0.136312
